"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Nic Hague","40579/nic-hague","D","2018","DY+1","67","0.4627","0.3731","0.8358","20","11","10","31","15","10","9","25","155","12.90","109","13.76","270","12.96","4.03","35","78","1.1642","55.36","62.50","","","","","","","1998-12-05","19.78","20.07","MISS","6'06","L","2017","VGK (2017) - #34","VGK","VGK","pick224.com/images/40579_nic-hague2018.png"
"QMJHL","Antoine Morand","41008/antoine-morand","F","2018","DY+1","66","0.5758","0.2576","0.8334","18","20","10","38","5","12","8","17","147","12.24","34","14.71","188","13.83","2.85","26","76","1.1515","69.09","41.82","","","","","","","1999-02-18","19.58","19.87","BAT","5'10","L","2017","ANA (2017) - #60","ANA","ANA","pick224.com/images/41008_antoine-morand2018.png"
"WHL","Zack Andrusiak","39993/zack-andrusiak","F","2018","DY+2","72","0.6389","0.1944","0.8333","26","20","8","46","8","6","4","14","","","","","","","0.00","","","","76.67","56.67","","","","","","","1998-07-10","20.18","20.48","SEA","5'10","L","2016","","","",""
"WHL","Jaret Anderson-Dolan","42221/jaret-anderson-dolan","F","2018","DY+1","70","0.5143","0.3143","0.8286","21","15","14","36","13","9","6","22","","","","","","","0.00","","","","62.07","58.62","","","","","","","1999-09-12","19.01","19.30","SPO","5'11","L","2017","LAK (2017) - #41","LAK","LAK",""
"QMJHL","Nicolas Poulin","38002/nicolas-poulin","F","2018","DY+3","64","0.6406","0.1875","0.8281","26","15","10","41","9","3","1","12","206","12.62","43","20.93","259","13.51","4.05","35","65","1.0156","77.36","66.04","","","","","","","1997-07-24","21.14","21.44","SHE","6'02","L","2015","","","","pick224.com/images/38002_nicolas-poulin2018.png"
"WHL","Tyler Benson","39196/tyler-benson","F","2018","DY+2","58","0.6379","0.1897","0.8276","20","17","6","37","4","7","7","11","","","","","","","0.00","","","","77.08","50.00","","","","","","","1998-03-15","20.50","20.79","VAN","6'00","L","2016","EDM (2016) - #32","EDM","EDM",""
"OHL","Tye Felhaber","40109/tye-felhaber","F","2018","DY+2","68","0.6618","0.1471","0.8089","25","20","11","45","6","4","4","10","204","12.25","44","13.64","250","12.40","3.68","31","70","1.0294","81.82","56.36","","","","","","","1998-08-05","20.11","20.41","OTT","5'11","L","2016","","","DAL","pick224.com/images/40109_tye-felhaber2018.png"
"QMJHL","Bobby Lynch","39854/bobby-lynch","F","2018","DY+2","67","0.5373","0.2687","0.8060","20","16","7","36","7","11","4","18","159","12.58","27","25.93","197","14.21","2.94","28","67","1.0000","66.67","50.00","","","","","","","1998-06-16","20.25","20.54","DRU","6'02","R","2016","","","","pick224.com/images/39854_bobby-lynch2018.png"
"OHL","Jack Studnicka","41010/jack-studnicka","F","2018","DY+1","66","0.5152","0.2879","0.8031","13","21","7","34","5","14","6","19","151","8.61","55","9.09","215","10.23","3.26","22","72","1.0909","64.15","33.96","","","","","","","1999-02-18","19.58","19.87","OSH","6'01","R","2017","BOS (2017) - #53","BOS","BOS","pick224.com/images/41010_jack-studnicka2018.png"
"OHL","Jonathan Ang","38856/jonathan-ang","F","2018","DY+2","65","0.5385","0.2615","0.8000","14","21","7","35","7","10","6","17","97","14.43","46","15.22","162","15.43","2.49","25","70","1.0769","67.31","40.38","","","","","","","1998-01-31","20.63","20.92","SAR/PBO","5'11","R","2016","FLA (2016) - #94","FLA","FLA","pick224.com/images/38856_jonathan-ang2018.png"
"OHL","Sasha Chmelevski","41761/alexander-chmelevski","F","2018","DY+1","68","0.6324","0.1618","0.7942","28","15","12","43","6","5","8","11","227","12.33","49","12.24","280","12.50","4.12","35","76","1.1176","79.63","62.96","","","","","","","1999-06-09","19.27","19.56","OTT","6'00","R","2017","SJS (2017) - #185","SJS","SJS","pick224.com/images/41761_alexander-chmelevski2018.png"
"QMJHL","Morgan Adams-Moisan","36871/morgan-adams-moisan","F","2018","DY+3","68","0.5441","0.2500","0.7941","20","17","5","37","12","5","2","17","146","13.70","27","44.44","180","17.78","2.65","32","61","0.8971","68.52","59.26","","","","","","","1997-02-06","21.61","21.90","DRU","6'02","R","2015","","","","pick224.com/images/36871_morgan-adams-moisan2018.png"
"QMJHL","Jeremy McKenna","41440/jeremy-mckenna","F","2018","DY+1","68","0.5294","0.2647","0.7941","23","13","15","36","10","8","5","18","206","11.17","92","10.87","313","11.50","4.60","36","77","1.1324","66.67","61.11","","","","","","","1999-04-20","19.40","19.70","MON","5'09","R","2017","","","","pick224.com/images/41440_jeremy-mckenna2018.png"
"WHL","Matt Bradley","36745/matt-bradley","F","2018","DY+3","72","0.5694","0.2222","0.7917","25","16","5","41","9","7","7","16","","","","","","","0.00","","","","71.93","59.65","","","","","","","1997-01-22","21.65","21.94","REG","5'11","R","2015","MTL (2015) - #131","MTL","",""
"WHL","Matt Fonteyne","38522/matt-fonteyne","F","2018","DY+2","72","0.4306","0.3611","0.7917","16","15","12","31","18","8","12","26","","","","","","","0.00","","","","54.39","59.65","","","","","","","1997-11-30","20.79","21.08","EVT","5'10","L","2016","","","",""
"QMJHL","Thomas Gregoire","40016/thomas-gregoire","D","2018","DY+2","67","0.4030","0.3881","0.7911","6","21","10","27","6","20","6","26","187","3.21","55","10.91","248","4.84","3.70","12","69","1.0299","50.94","22.64","","","","","","","1998-07-15","20.17","20.46","SHE","5'11","R","2016","","","","pick224.com/images/40016_thomas-gregoire2018.png"
"OHL","Isaac Ratcliffe","40983/isaac-ratcliffe","F","2018","DY+1","67","0.5224","0.2687","0.7911","26","9","6","35","12","6","6","18","208","12.50","59","20.34","281","14.59","4.19","41","68","1.0149","66.04","71.70","","","","","","","1999-02-15","19.58","19.88","GUE","6'05","L","2017","PHI (2017) - #35","PHI","PHI","pick224.com/images/40983_isaac-ratcliffe2018.png"
"QMJHL","Olivier Galipeau","37644/olivier-galipeau","D","2018","DY+3","67","0.4328","0.3582","0.7910","15","14","11","29","8","16","8","24","189","7.94","72","11.11","271","9.23","4.04","25","74","1.1045","54.72","43.40","","","","","","","1997-05-22","21.31","21.61","BAT/CHI","6'00","L","2015","","","","pick224.com/images/37644_olivier-galipeau2018.png"
"OHL","Michael McLeod","38876/michael-mcleod","F","2018","DY+2","38","0.6053","0.1842","0.7895","9","14","7","23","5","2","3","7","89","10.11","26","19.23","120","13.33","3.16","16","44","1.1579","76.67","46.67","","","","","","","1998-02-03","20.62","20.91","MISS","6'02","R","2016","NJD (2016) - #12","NJD","NJD","pick224.com/images/38876_michael-mcleod2018.png"
"WHL","David Quenneville","39176/david-quenneville","D","2018","DY+2","70","0.4286","0.3571","0.7857","14","16","16","30","12","13","7","25","","","","","","","0.00","","","","54.55","47.27","","","","","","","1998-03-13","20.51","20.80","MH","5'08","R","2016","NYI (2016) - #200","NYI","NJD",""
"OHL","Kyle Maksimovich","39150/kyle-maksimovich","F","2018","DY+2","65","0.6000","0.1846","0.7846","25","14","10","39","5","7","3","12","148","16.89","41","12.20","194","15.98","2.98","31","66","1.0154","76.47","58.82","","","","","","","1998-03-10","20.51","20.81","ER","5'08","L","2016","","","","pick224.com/images/39150_kyle-maksimovich2018.png"
"QMJHL","Joel Teasdale","41158/joel-teasdale","F","2018","DY+1","65","0.4000","0.3846","0.7846","18","8","7","26","12","13","4","25","157","11.46","31","38.71","198","16.16","3.05","32","65","1.0000","50.98","58.82","","","","","","","1999-03-11","19.51","19.81","BLB","6'00","L","2017","","","MTL","pick224.com/images/41158_joel-teasdale2018.png"
"WHL","Giorgio Estephan","36831/giorgio-estephan","F","2018","DY+3","69","0.4638","0.3188","0.7826","15","17","17","32","14","8","10","22","","","","","","","0.00","","","","59.26","53.70","","","","","","","1997-02-03","21.62","21.91","SC/LET","6'00","R","2015","BUF (2015) - #152","BUF","",""
"QMJHL","Phelix Martineau","37719/phelix-martineau","F","2018","DY+3","68","0.4853","0.2941","0.7794","21","12","8","33","12","8","4","20","167","12.57","46","26.09","227","14.98","3.34","34","66","0.9706","62.26","62.26","","","","","","","1997-03-06","21.53","21.82","CAP","5'11","R","2015","","","","pick224.com/images/37719_phelix-martineau2018.png"
"OHL","Allan McShane","42877/allan-mcshane","F","2018","DY","67","0.5224","0.2537","0.7761","13","22","9","35","7","10","4","17","117","11.11","46","15.22","165","12.12","2.46","20","65","0.9701","67.31","38.46","","","","","","","2000-02-14","18.59","18.88","OSH","5'11","L","2018","MTL (2018) - #97","MTL","MTL","pick224.com/images/42877_allan-mcshane2018.png"
"QMJHL","Matthew Boucher","38577/matthew-boucher","F","2018","DY+2","66","0.4697","0.3030","0.7727","16","15","9","31","14","6","7","20","211","7.58","58","24.14","279","11.11","4.23","31","69","1.0455","60.78","58.82","","","","","","","1997-12-17","20.74","21.04","QUE","5'09","L","2016","","","","pick224.com/images/38577_matthew-boucher2018.png"
"WHL","Jermaine Loewen","38756/jermaine-loewen","F","2018","DY+2","66","0.5758","0.1970","0.7727","26","12","10","38","9","4","1","13","","","","","","","0.00","","","","74.51","68.63","","","","","","","1998-01-18","20.66","20.95","KAM","6'04","L","2016","DAL (2018) - #199","DAL","",""
"WHL","Noah Gregor","40072/noah-gregor","F","2018","DY+2","60","0.5167","0.2500","0.7667","19","12","9","31","9","6","8","15","","","","","","","0.00","","","","67.39","60.87","","","","","","","1998-07-28","20.13","20.43","MJ/VIC","6'00","L","2016","SJS (2016) - #111","SJS","SJS",""
"QMJHL","Joe Veleno","42658/joe-veleno","F","2018","DY","64","0.4219","0.3438","0.7657","14","13","11","27","5","17","14","22","146","9.59","38","13.16","200","11.00","3.13","22","79","1.2344","55.10","38.78","","","","","","","2000-01-13","18.67","18.97","SNB/DRU","6'01","L","2018","DET (2018) - #30","DET","DET","pick224.com/images/42658_joe-veleno2018.png"
"QMJHL","James Phelan","36962/james-phelan","F","2018","DY+3","64","0.4531","0.3125","0.7656","14","15","8","29","13","7","9","20","102","13.73","41","31.71","161","20.50","2.52","33","74","1.1563","59.18","55.10","","","","","","","1997-02-18","21.58","21.87","VIC/MON","5'11","L","2015","","","","pick224.com/images/36962_james-phelan2018.png"
"OHL","Luke Burghardt","39632/luke-burghardt","F","2018","DY+2","68","0.5294","0.2353","0.7647","22","14","12","36","5","11","6","16","150","14.67","36","13.89","189","14.81","2.78","28","71","1.0441","69.23","51.92","","","","","","","1998-05-12","20.34","20.64","NB","5'11","L","2016","","","","pick224.com/images/39632_luke-burghardt2018.png"
"OHL","Akil Thomas","42591/akil-thomas","F","2018","DY","68","0.5000","0.2647","0.7647","16","18","14","34","6","12","14","18","141","11.35","51","11.76","198","11.11","2.91","22","81","1.1912","65.38","42.31","","","","","","","2000-01-02","18.70","19.00","NIAG","5'11","R","2018","LAK (2018) - #51","LAK","LAK","pick224.com/images/42591_akil-thomas2018.png"
"QMJHL","Raphael Lavoie","44018/raphael-lavoie","F","2018","DY-1","68","0.5735","0.1912","0.7647","26","13","7","39","4","9","4","13","169","15.38","48","8.33","222","13.51","3.26","30","63","0.9265","75.00","57.69","","","","","","","2000-09-25","17.97","18.27","HAL","6'03","R","2019","EDM (2019) - #38","EDM","EDM","pick224.com/images/44018_raphael-lavoie2018.png"
"OHL","Ryan Merkley","43864/ryan-merkley","D","2018","DY","63","0.3968","0.3651","0.7619","10","15","6","25","2","21","12","23","89","11.24","52","3.85","144","9.03","2.29","13","67","1.0635","52.08","25.00","","","","","","","2000-08-14","18.09","18.38","GUE","5'11","R","2018","SJS (2018) - #21","SJS","SJS","pick224.com/images/43864_ryan-merkley2018.png"
"WHL","Hudson Elynuik","38551/hudson-elynuik","F","2018","DY+2","71","0.5775","0.1831","0.7606","22","19","16","41","6","7","6","13","","","","","","","0.00","","","","75.93","51.85","","","","","","","1997-12-10","20.76","21.06","SPO","6'05","L","2016","CAR (2016) - #74","CAR","",""
"WHL","Dante Hannoun","40094/dante-hannoun","F","2018","DY+2","66","0.4242","0.3333","0.7576","15","13","8","28","8","14","14","22","","","","","","","0.00","","","","56.00","46.00","","","","","","","1998-08-02","20.12","20.41","VIC","5'06","R","2016","","","",""
"WHL","Nolan Volcan","39959/nolan-volcan","F","2018","DY+2","70","0.5714","0.1857","0.7571","21","19","11","40","9","4","5","13","","","","","","","0.00","","","","75.47","56.60","","","","","","","1998-07-04","20.20","20.49","SEA","5'09","L","2016","","","",""
"WHL","Brad Morrison","36609/brad-morrison","F","2018","DY+3","74","0.5270","0.2297","0.7568","17","22","13","39","8","9","4","17","","","","","","","0.00","","","","69.64","44.64","","","","","","","1997-01-04","21.70","21.99","LET/VAN","6'00","L","2015","NYR (2015) - #113","NYR","LAK",""
"WHL","Tanner Jeannot","37689/tanner-jeannot","F","2018","DY+3","72","0.6806","0.0694","0.7500","33","16","19","49","4","1","1","5","","","","","","","0.00","","","","90.74","68.52","","","","","","","1997-05-29","21.29","21.59","MJ","6'02","L","2015","","","NSH",""
"OHL","Drake Rymsha","40119/drake-rymsha","F","2018","DY+2","68","0.4853","0.2647","0.7500","19","14","16","33","9","9","3","18","154","12.34","40","22.50","198","15.66","2.91","31","73","1.0735","64.71","54.90","","","","","","","1998-08-06","20.11","20.40","SAR","6'00","R","2016","LAK (2017) - #138","LAK","LAK","pick224.com/images/40119_drake-rymsha2018.png"
"WHL","Brandon Hagel","40204/brandon-hagel","F","2018","DY+2","56","0.5536","0.1964","0.7500","13","18","6","31","3","8","5","11","","","","","","","0.00","","","","73.81","38.10","","","","","","","1998-08-27","20.05","20.34","RD","5'11","L","2016","BUF (2016) - #159","BUF","CHI",""
"OHL","Conor Timmins","40299/conor-timmins","D","2018","DY+1","36","0.4444","0.3056","0.7500","4","12","9","16","4","7","3","11","66","6.06","26","15.38","93","8.60","2.58","8","41","1.1389","59.26","29.63","","","","","","","1998-09-18","19.99","20.29","SSM","6'01","R","2017","COL (2017) - #32","COL","COL","pick224.com/images/40299_conor-timmins2018.png"
"WHL","Connor Dewar","41859/connor-dewar","F","2018","DY+1","68","0.5441","0.2059","0.7500","21","16","10","37","13","1","3","14","","","","","","","0.00","","","","72.55","66.67","","","","","","","1999-06-26","19.22","19.51","EVT","5'10","R","2017","MIN (2018) - #92","MIN","MIN",""
"QMJHL","Shawn Boudrias","42232/shawn-boudrias","F","2018","DY+1","60","0.4333","0.3167","0.7500","16","10","7","26","12","7","7","19","149","10.74","34","35.29","195","14.36","3.25","28","60","1.0000","57.78","62.22","","","","","","","1999-09-14","19.00","19.30","GAT","6'05","R","2017","MIN (2018) - #179","MIN","MIN","pick224.com/images/42232_shawn-boudrias2018.png"
"QMJHL","Ivan Chekhovich","40674/ivan-chekhovich","F","2018","DY+1","65","0.4769","0.2615","0.7384","17","14","6","31","12","5","6","17","156","10.90","49","24.49","208","13.94","3.20","29","60","0.9231","64.58","60.42","","","","","","","1999-01-04","19.70","19.99","BAC","5'10","L","2017","SJS (2017) - #212","SJS","SJS","pick224.com/images/40674_ivan-chekhovich2018.png"
"OHL","Nicholas Caamano","40251/nicholas-caamano","F","2018","DY+2","64","0.5938","0.1406","0.7344","18","20","9","38","6","3","0","9","188","9.57","43","13.95","237","10.55","3.70","25","57","0.8906","80.85","51.06","","","","","","","1998-09-07","20.02","20.32","HAM/FLNT","6'02","L","2016","DAL (2016) - #146","DAL","DAL","pick224.com/images/40251_nicholas-caamano2018.png"
"OHL","Zach Magwood","39484/zach-magwood","F","2018","DY+2","65","0.5846","0.1385","0.7231","19","19","8","38","6","3","1","9","107","17.76","28","21.43","147","18.37","2.26","27","59","0.9077","80.85","53.19","","","","","","","1998-04-22","20.40","20.69","BAR","5'10","R","2016","","","NSH","pick224.com/images/39484_zach-magwood2018.png"
"WHL","Cole Fonstad","43318/cole-fonstad","F","2018","DY","72","0.4444","0.2778","0.7222","16","16","13","32","4","16","5","20","","","","","","","0.00","","","","61.54","38.46","","","","","","","2000-04-24","18.39","18.69","PA","5'10","L","2018","MTL (2018) - #128","MTL","MTL",""
"QMJHL","Ostap Safin","40948/ostap-safin","F","2018","DY+1","61","0.4262","0.2951","0.7213","16","10","9","26","9","9","3","18","161","9.94","56","16.07","224","11.61","3.67","26","58","0.9508","59.09","56.82","","","","","","","1999-02-11","19.59","19.89","SNB","6'05","L","2017","EDM (2017) - #115","EDM","EDM","pick224.com/images/40948_ostap-safin2018.png"
"QMJHL","Nicolas Guay","41820/nicolas-guay","F","2018","DY+1","68","0.5294","0.1912","0.7206","19","17","2","36","8","5","2","13","167","11.38","49","16.33","227","12.78","3.34","29","55","0.8088","73.47","55.10","","","","","","","1999-06-18","19.24","19.54","DRU","5'11","R","2017","","","","pick224.com/images/41820_nicolas-guay2018.png"
"OHL","Jack Kopacka","39104/jack-kopacka","F","2018","DY+2","66","0.5152","0.1970","0.7122","22","12","6","34","7","6","6","13","166","13.25","55","12.73","227","13.66","3.44","31","63","0.9545","72.34","61.70","","","","","","","1998-03-05","20.53","20.82","SSM","6'02","L","2016","ANA (2016) - #93","ANA","ANA","pick224.com/images/39104_jack-kopacka2018.png"
"OHL","Max Jones","38984/max-jones","F","2018","DY+2","31","0.4839","0.2258","0.7097","12","3","1","15","7","0","1","7","90","13.33","26","26.92","122","15.57","3.94","19","24","0.7742","68.18","86.36","","","","","","","1998-02-17","20.58","20.87","LDN/KGN","6'03","L","2016","ANA (2016) - #24","ANA","ANA","pick224.com/images/38984_max-jones2018.png"
"OHL","Ivan Lodnia","42178/ivan-lodnia","F","2018","DY+1","62","0.5645","0.1452","0.7097","14","21","9","35","5","4","3","9","167","8.38","38","13.16","216","10.19","3.48","22","59","0.9516","79.55","43.18","","","","","","","1999-08-31","19.04","19.33","ER","5'10","R","2017","MIN (2017) - #85","MIN","MIN","pick224.com/images/42178_ivan-lodnia2018.png"
"WHL","Jordan Topping","37980/jordan-topping","F","2018","DY+3","72","0.5278","0.1806","0.7083","24","14","8","38","9","4","12","13","","","","","","","0.00","","","","74.51","64.71","","","","","","","1997-07-20","21.15","21.45","TC","6'01","L","2015","","","",""
