"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Cole Sanford","33889/cole-sanford","F","2016","DY+3","63","0.5238","0.3175","0.8413","23","10","7","33","16","4","7","20","","","","","","","0.00","41","70","1.1111","62.26","73.58","","","","","","","1995-07-31","21.13","21.42","","","R","2013","","","",""
"QMJHL","Sam Povorozniouk","32774/sam-povorozniouk","F","2016","DY+3","68","0.5000","0.3382","0.8382","23","11","4","34","16","7","0","23","153","15.03","48","33.33","208","18.75","3.06","39","62","0.9118","59.65","68.42","","","","","","","1995-02-11","21.59","21.89","","","R","2013","","","","pick224.com/images/32774_sam-povorozniouk2016.png"
"WHL","Nick Merkley","37654/nick-merkley","F","2016","DY+1","43","0.4884","0.3488","0.8372","10","11","6","21","5","10","4","15","","","","","","","0.00","17","48","1.1163","58.33","41.67","","","","","","","1997-05-23","19.31","19.61","","","R","2015","ARI (2015) - #30","ARI","NJD",""
"QMJHL","Alex Dostie","37374/alex-dostie","F","2016","DY+1","54","0.5741","0.2593","0.8334","18","13","14","31","7","7","13","14","125","14.40","31","22.58","158","15.82","2.93","25","73","1.3519","68.89","55.56","","","","","","","1997-04-13","19.42","19.72","","","L","2015","ANA (2016) - #115","ANA","ANA","pick224.com/images/37374_alex-dostie2016.png"
"WHL","Rourke Chartier","35242/rourke-chartier","F","2016","DY+2","42","0.5476","0.2857","0.8333","17","6","4","23","7","5","5","12","","","","","","","0.00","25","46","1.0952","65.71","68.57","","","","","","","1996-04-03","20.45","20.74","","","L","2014","SJS (2014) - #149","SJS","",""
"WHL","Ryan Gropp","36230/ryan-gropp","F","2016","DY+1","66","0.5606","0.2727","0.8333","22","15","4","37","12","6","11","18","","","","","","","0.00","34","70","1.0606","67.27","61.82","","","","","","","1996-09-16","20.00","20.29","","","L","2015","NYR (2015) - #41","NYR","NYR",""
"QMJHL","Mathieu Joseph","36895/mathieu-joseph","F","2016","DY+1","58","0.5345","0.2931","0.8276","22","9","10","31","5","12","7","17","164","13.41","28","17.86","213","15.49","3.67","33","73","1.2586","64.58","56.25","","","","","","","1997-02-09","19.60","19.89","","","L","2015","TBL (2015) - #120","TBL","TBL","pick224.com/images/36895_mathieu-joseph2016.png"
"QMJHL","Alexandre Goulet","35264/alexandre-goulet","F","2016","DY+2","63","0.6508","0.1746","0.8254","26","15","3","41","7","4","5","11","137","18.98","24","29.17","169","19.53","2.68","33","60","0.9524","78.85","63.46","","","","","","","1996-04-05","20.44","20.74","","","L","2014","","","","pick224.com/images/35264_alexandre-goulet2016.png"
"QMJHL","Manuel Wiederer","36465/manuel-wiederer","F","2016","DY+1","54","0.5926","0.2222","0.8148","20","12","11","32","8","4","8","12","108","18.52","29","27.59","155","18.71","2.87","29","64","1.1852","72.73","63.64","","","","","","","1996-11-21","19.82","20.11","","","R","2015","SJS (2016) - #150","SJS","SJS","pick224.com/images/36465_manuel-wiederer2016.png"
"WHL","Jonathon Martin","34016/jonathon-martin","F","2016","DY+3","70","0.6286","0.1857","0.8143","32","12","9","44","8","5","6","13","","","","","","","0.00","41","73","1.0429","77.19","70.18","","","","","","","1995-08-23","21.06","21.36","","","R","2013","","","",""
"QMJHL","Maxime Fortier","38568/maxime-fortier","F","2016","DY","68","0.5294","0.2794","0.8088","22","14","11","36","9","10","11","19","174","12.64","57","15.79","235","13.19","3.46","31","77","1.1324","65.45","56.36","","","","","","","1997-12-15","18.75","19.04","","","R","2016","","","CBJ","pick224.com/images/38568_maxime-fortier2016.png"
"QMJHL","Dennis Yan","37377/dennis-yan","F","2016","DY+1","62","0.5161","0.2903","0.8064","19","13","10","32","13","5","9","18","152","12.50","36","36.11","190","16.84","3.06","32","69","1.1129","64.00","64.00","","","","","","","1997-04-14","19.42","19.71","","","L","2015","TBL (2015) - #64","TBL","TBL","pick224.com/images/37377_dennis-yan2016.png"
"WHL","Ivan Nikolishin","35319/ivan-nikolishin","F","2016","DY+2","72","0.4861","0.3194","0.8055","20","15","10","35","11","12","14","23","","","","","","","0.00","31","82","1.1389","60.34","53.45","","","","","","","1996-04-12","20.43","20.72","","","L","2014","","","",""
"WHL","Noah Gregor","40072/noah-gregor","F","2016","DY","72","0.4722","0.3333","0.8055","13","21","8","34","15","9","7","24","","","","","","","0.00","28","73","1.0139","58.62","48.28","","","","","","","1998-07-28","18.13","18.43","","","L","2016","SJS (2016) - #111","SJS","SJS",""
"OHL","JJ Piccinich","35740/j.j.-piccinich","F","2016","DY+2","66","0.4697","0.3333","0.8030","14","17","5","31","15","7","5","22","107","13.08","49","30.61","160","18.75","2.42","30","66","1.0000","58.49","54.72","","","","","","","1996-06-12","20.26","20.55","","","R","2014","TOR (2014) - #103","TOR","","pick224.com/images/35740_j.j.-piccinich2016.png"
"WHL","Rihards Bukarts","34506/rihards-bukarts","F","2016","DY+2","65","0.5077","0.2923","0.8000","20","13","5","33","11","8","5","19","","","","","","","0.00","31","62","0.9538","63.46","59.62","","","","","","","1995-12-31","20.71","21.00","","","R","2014","","","",""
"WHL","Zak Zborosky","36344/zak-zborosky","F","2016","DY+1","58","0.6552","0.1379","0.7931","25","13","11","38","4","4","8","8","","","","","","","0.00","32","68","1.1724","82.61","63.04","","","","","","","1996-10-15","19.92","20.21","","","R","2015","","","",""
"QMJHL","Yakov Trenin","36690/yakov-trenin","F","2016","DY+1","57","0.5439","0.2456","0.7895","15","16","8","31","9","5","5","14","152","9.87","43","20.93","209","12.44","3.67","26","61","1.0702","68.89","53.33","","","","","","","1997-01-13","19.67","19.97","","","L","2015","NSH (2015) - #55","NSH","NSH","pick224.com/images/36690_yakov-trenin2016.png"
"QMJHL","Jonathan Bourcier","36450/jonathan-bourcier","F","2016","DY+1","66","0.4545","0.3333","0.7878","16","14","10","30","14","8","12","22","126","12.70","38","36.84","166","18.07","2.52","30","74","1.1212","57.69","57.69","","","","","","","1996-11-17","19.83","20.12","","","L","2015","","","","pick224.com/images/36450_jonathan-bourcier2016.png"
"OHL","Matt Mistele","34257/matt-mistele","F","2016","DY+2","61","0.5574","0.2295","0.7869","25","9","5","34","8","6","5","14","155","16.13","73","10.96","231","14.29","3.79","33","58","0.9508","70.83","68.75","","","","","","","1995-10-17","20.91","21.21","","","L","2014","LAK (2014) - #180","LAK","","pick224.com/images/34257_matt-mistele2016.png"
"QMJHL","Antoine Dufort-Plante","35796/antoine-dufort-plante","F","2016","DY+2","61","0.4098","0.3770","0.7868","11","14","6","25","12","11","9","23","129","8.53","46","26.09","179","12.85","2.93","23","63","1.0328","52.08","47.92","","","","","","","1996-06-20","20.24","20.53","","","L","2014","","","","pick224.com/images/35796_antoine-dufort-plante2016.png"
"WHL","Dillon Dube","40038/dillon-dube","F","2016","DY","65","0.5846","0.2000","0.7846","20","18","8","38","6","7","5","13","","","","","","","0.00","26","66","1.0154","74.51","50.98","","","","","","","1998-07-20","18.15","18.45","","","L","2016","CGY (2016) - #56","CGY","CGY",""
"OHL","Stephen Harper","33090/stephen-harper","F","2016","DY+3","68","0.5000","0.2794","0.7794","19","15","9","34","6","13","8","19","166","11.45","74","8.11","249","10.04","3.66","25","71","1.0441","64.15","47.17","","","","","","","1995-03-25","21.47","21.77","","","L","2013","","","","pick224.com/images/33090_stephen-harper2016.png"
"OHL","Blake Speers","36590/blake-speers","F","2016","DY+1","68","0.4706","0.3088","0.7794","21","11","10","32","5","16","11","21","172","12.21","54","9.26","229","11.35","3.37","26","74","1.0882","60.38","49.06","","","","","","","1997-01-02","19.70","20.00","","","R","2015","NJD (2015) - #67","NJD","ARI","pick224.com/images/36590_blake-speers2016.png"
"QMJHL","Antoine Morand","41008/antoine-morand","F","2016","DY-1","48","0.4375","0.3333","0.7708","8","13","7","21","6","10","6","16","56","14.29","25","24.00","81","17.28","1.69","14","50","1.0417","56.76","37.84","","","","","","","1999-02-18","17.58","17.87","","","L","2017","ANA (2017) - #60","ANA","ANA","pick224.com/images/41008_antoine-morand2016.png"
"WHL","Travis Sanheim","35199/travis-sanheim","D","2016","DY+2","52","0.3654","0.4038","0.7692","6","13","11","19","8","13","13","21","","","","","","","0.00","15","68","1.3077","47.50","35.00","","","","","","","1996-03-29","20.46","20.76","","","L","2014","PHI (2014) - #17","PHI","PHI",""
"QMJHL","Daniel Audette","35497/daniel-audette","F","2016","DY+2","52","0.5192","0.2500","0.7692","15","12","10","27","5","8","7","13","137","10.95","32","15.63","185","11.89","3.56","22","59","1.1346","67.50","50.00","","","","","","","1996-05-06","20.36","20.65","","","L","2014","MTL (2014) - #147","MTL","","pick224.com/images/35497_daniel-audette2016.png"
"WHL","Tyler Benson","39196/tyler-benson","F","2016","DY","30","0.5667","0.2000","0.7667","7","10","4","17","2","4","1","6","","","","","","","0.00","9","28","0.9333","73.91","39.13","","","","","","","1998-03-15","18.50","18.79","","","L","2016","EDM (2016) - #32","EDM","EDM",""
"OHL","Jordan Maletta","33349/jordan-maletta","F","2016","DY+3","68","0.5588","0.2059","0.7647","23","15","3","38","9","5","2","14","144","15.97","38","23.68","197","17.26","2.90","34","59","0.8676","73.08","61.54","","","","","","","1995-04-30","21.38","21.67","","","R","2013","","","","pick224.com/images/33349_jordan-maletta2016.png"
"OHL","Gabe Guertler","33369/gabe-guertler","F","2016","DY+3","68","0.5294","0.2353","0.7647","15","21","11","36","11","5","5","16","126","11.90","43","25.58","171","15.20","2.51","26","68","1.0000","69.23","50.00","","","","","","","1995-05-03","21.37","21.66","","","L","2013","","","","pick224.com/images/33369_gabe-guertler2016.png"
"QMJHL","Martins Dzierkals","37305/martins-dzierkals","F","2016","DY+1","59","0.4068","0.3559","0.7627","12","12","15","24","12","9","7","21","128","9.38","29","41.38","164","14.63","2.78","24","67","1.1356","53.33","53.33","","","","","","","1997-04-04","19.45","19.74","","","L","2015","TOR (2015) - #68","TOR","VGK","pick224.com/images/37305_martins-dzierkals2016.png"
"QMJHL","Yan-Pavel Laplante","33308/yan-pavel-laplante","F","2016","DY+3","63","0.5873","0.1746","0.7619","18","19","7","37","9","2","3","11","171","10.53","37","24.32","232","14.66","3.68","34","65","1.0317","77.08","56.25","","","","","","","1995-04-23","21.39","21.69","","","L","2013","ARI (2013) - #62","ARI","","pick224.com/images/33308_yan-pavel-laplante2016.png"
"QMJHL","Dylan Montcalm","36270/dylan-montcalm","F","2016","DY+1","67","0.4925","0.2687","0.7612","17","16","4","33","5","13","3","18","127","13.39","28","17.86","162","14.20","2.42","23","59","0.8806","64.71","43.14","","","","","","","1996-09-26","19.97","20.26","","","L","2015","","","","pick224.com/images/36270_dylan-montcalm2016.png"
"QMJHL","Brandon Gignac","38449/brandon-gignac","F","2016","DY","67","0.5522","0.2090","0.7612","17","20","5","37","7","7","5","14","134","12.69","42","16.67","188","12.77","2.81","24","61","0.9104","72.55","47.06","","","","","","","1997-11-07","18.86","19.15","","","L","2016","NJD (2016) - #80","NJD","NJD","pick224.com/images/38449_brandon-gignac2016.png"
"QMJHL","Mathieu Ayotte","35354/mathieu-ayotte","F","2016","DY+2","50","0.5600","0.2000","0.7600","18","10","5","28","2","8","4","10","121","14.88","13","15.38","140","14.29","2.80","20","48","0.9600","73.68","52.63","","","","","","","1996-04-17","20.41","20.71","","","R","2014","","","","pick224.com/images/35354_mathieu-ayotte2016.png"
"WHL","Connor Gay","33378/connor-gay","F","2016","DY+3","70","0.4714","0.2857","0.7571","16","17","11","33","9","11","8","20","","","","","","","0.00","25","72","1.0286","62.26","47.17","","","","","","","1995-05-04","21.36","21.66","","","R","2013","","","",""
"WHL","Steven Owre","35802/steven-owre","F","2016","DY+2","49","0.5510","0.2041","0.7551","13","14","6","27","3","7","4","10","","","","","","","0.00","16","47","0.9592","72.97","43.24","","","","","","","1996-06-21","20.23","20.53","","","R","2014","","","",""
"OHL","Nathan Todd","34420/nathan-todd","F","2016","DY+2","53","0.4906","0.2642","0.7548","13","13","6","26","4","10","4","14","122","10.66","32","12.50","159","10.69","3.00","17","50","0.9434","65.00","42.50","","","","","","","1995-12-02","20.79","21.08","","","R","2014","","","","pick224.com/images/34420_nathan-todd2016.png"
"WHL","Chase Lang","36218/chase-lang","F","2016","DY+2","69","0.4928","0.2609","0.7537","18","16","6","34","8","10","3","18","","","","","","","0.00","27","63","0.9130","65.38","50.00","","","","","","","1996-09-13","20.01","20.30","","","R","2014","MIN (2014) - #167","MIN","",""
"WHL","Brett Pollock","35126/brett-pollock","F","2016","DY+2","72","0.5139","0.2361","0.7500","20","17","11","37","6","11","9","17","","","","","","","0.00","30","78","1.0833","68.52","48.15","","","","","","","1996-03-17","20.49","20.79","","","L","2014","DAL (2014) - #45","DAL","",""
"WHL","Lane Bauer","35471/lane-bauer","F","2016","DY+2","72","0.5556","0.1944","0.7500","19","21","5","40","9","5","4","14","","","","","","","0.00","29","65","0.9028","74.07","51.85","","","","","","","1996-05-02","20.37","20.66","","","L","2014","","","",""
"QMJHL","Kevin Klima","37736/kevin-klima","F","2016","DY+1","52","0.4231","0.3269","0.7500","13","9","4","22","10","7","7","17","60","21.67","31","32.26","93","24.73","1.79","23","50","0.9615","56.41","58.97","","","","","","","1997-06-05","19.28","19.57","","","L","2015","","","","pick224.com/images/37736_kevin-klima2016.png"
"OHL","Kyle Maksimovich","39150/kyle-maksimovich","F","2016","DY","68","0.6029","0.1471","0.7500","20","21","10","41","7","3","10","10","119","16.81","34","20.59","153","17.65","2.25","27","71","1.0441","80.39","52.94","","","","","","","1998-03-10","18.51","18.81","","","L","2016","","","","pick224.com/images/39150_kyle-maksimovich2016.png"
"WHL","Jakob Stukel","37088/jakob-stukel","F","2016","DY+1","69","0.4058","0.3333","0.7391","18","10","6","28","18","5","3","23","","","","","","","0.00","36","60","0.8696","54.90","70.59","","","","","","","1997-03-06","19.53","19.82","","","L","2015","VAN (2016) - #154","VAN","",""
"OHL","Matt Luff","37535/matt-luff","F","2016","DY+1","61","0.6230","0.1148","0.7378","23","15","8","38","3","4","1","7","134","17.16","31","9.68","174","15.52","2.85","27","57","0.9344","84.44","57.78","","","","","","","1997-05-05","19.36","19.66","","","R","2015","","","LAK","pick224.com/images/37535_matt-luff2016.png"
"WHL","Gage Quinney","33883/gage-quinney","F","2016","DY+3","53","0.5472","0.1887","0.7359","17","12","9","29","8","2","4","10","","","","","","","0.00","29","57","1.0755","74.36","64.10","","","","","","","1995-07-29","21.13","21.42","","","L","2013","","","VGK",""
"WHL","Glenn Gawdin","37234/glenn-gawdin","F","2016","DY+1","53","0.5472","0.1887","0.7359","12","17","5","29","7","3","8","10","","","","","","","0.00","19","53","1.0000","74.36","48.72","","","","","","","1997-03-25","19.47","19.77","","","R","2015","STL (2015) - #116","STL","CGY",""
"WHL","Reid Duke","34760/reid-duke","F","2016","DY+2","68","0.5441","0.1912","0.7353","24","13","8","37","8","5","1","13","","","","","","","0.00","33","61","0.8971","74.00","64.00","","","","","","","1996-01-28","20.63","20.93","","","R","2014","MIN (2014) - #169","MIN","VGK",""
"WHL","Keegan Kolesar","37326/keegan-kolesar","F","2016","DY+1","64","0.4844","0.2500","0.7344","21","10","9","31","9","7","4","16","","","","","","","0.00","30","61","0.9531","65.96","63.83","","","","","","","1997-04-08","19.44","19.73","","","R","2015","CBJ (2015) - #69","CBJ","VGK",""
"WHL","Jackson Houck","32669/jackson-houck","F","2016","DY+3","56","0.3571","0.3750","0.7321","8","12","7","20","12","9","5","21","","","","","","","0.00","20","53","0.9464","48.78","48.78","","","","","","","1995-02-02","21.62","21.91","","","R","2013","EDM (2013) - #94","EDM","",""
"WHL","Egor Babenko","36854/yegor-babenko","F","2016","DY+1","67","0.5672","0.1642","0.7314","22","16","13","38","7","4","7","11","","","","","","","0.00","29","69","1.0299","77.55","59.18","","","","","","","1997-02-05","19.61","19.91","","","L","2015","","","",""
"OHL","Will Bitten","39992/will-bitten","F","2016","DY","67","0.5522","0.1791","0.7313","24","13","5","37","5","7","10","12","113","21.24","29","17.24","146","20.55","2.18","30","65","0.9701","75.51","59.18","","","","","","","1998-07-10","18.18","18.48","","","R","2016","MTL (2016) - #70","MTL","MIN","pick224.com/images/39992_will-bitten2016.png"
"QMJHL","Filip Chlapik","37714/filip-chlapik","F","2016","DY+1","52","0.4231","0.3077","0.7308","9","13","6","22","3","13","9","16","110","8.18","26","11.54","145","8.28","2.79","12","53","1.0192","57.89","31.58","","","","","","","1997-06-03","19.28","19.58","","","L","2015","OTT (2015) - #48","OTT","OTT","pick224.com/images/37714_filip-chlapik2016.png"
"OHL","Petrus Palmu","37952/petrus-palmu","F","2016","DY+1","52","0.5385","0.1923","0.7308","14","14","3","28","7","3","5","10","139","10.07","51","13.73","201","11.44","3.87","23","49","0.9423","73.68","55.26","","","","","","","1997-07-16","19.16","19.46","","","L","2015","VAN (2017) - #181","VAN","VAN","pick224.com/images/37952_petrus-palmu2016.png"
"QMJHL","Cameron Askew","37589/cameron-askew","F","2016","DY+1","66","0.4545","0.2727","0.7272","21","9","12","30","11","7","5","18","135","15.56","55","20.00","194","16.49","2.94","32","65","0.9848","62.50","66.67","","","","","","","1997-05-13","19.34","19.63","","","R","2015","","","","pick224.com/images/37589_cameron-askew2016.png"
