"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Marco Rossi","45181/marco-rossi","F","2019","DY-1","53","0.6226","0.2642","0.8868","20","13","12","33","9","5","6","14","133","15.04","30","30.00","165","17.58","3.11","29","65","1.2264","70.21","61.70","69","12","85.19","26.12","18.12","2.9370","2001-09-23","17.98","18.27","OTT","5'09","L","2020","","","","pick224.com/images/45181_marco-rossi2019.png"
"WHL","Dylan Cozens","44427/dylan-cozens","F","2019","DY","68","0.6471","0.2353","0.8824","25","19","15","44","8","8","7","16","","","","","","","0.00","34","84","1.2353","73.33","55.00","80","46","63.49","9.21","19.24","2.8435","2001-02-09","18.60","18.89","LET","6'03","R","2019","BUF (2019) - #7","BUF","BUF",""
"OHL","Brett Neumann","40982/brett-neumann","F","2019","DY+2","68","0.5882","0.2941","0.8823","28","12","10","40","14","6","6","20","206","13.59","51","27.45","273","16.48","4.01","45","79","1.1618","66.67","70.00","67","64","51.15","9.63","20.65","2.6922","1999-02-15","20.58","20.88","KGN/OSH","5'09","R","2017","","","","pick224.com/images/40982_brett-neumann2019.png"
"OHL","Keeghan Howdeshell","39042/keeghan-howdeshell","F","2019","DY+3","66","0.6667","0.2121","0.8788","31","13","6","44","11","3","6","14","170","18.24","59","18.64","251","18.33","3.80","46","77","1.1667","75.86","72.41","75","54","58.14","3.41","20.65","2.8620","1998-02-24","21.56","21.85","SSM","6'02","R","2016","","","","pick224.com/images/39042_keeghan-howdeshell2019.png"
"WHL","Brayden Tracey","44865/brayden-tracey","F","2019","DY","66","0.6212","0.2576","0.8788","24","17","13","41","12","5","10","17","","","","","","","0.00","36","81","1.2273","70.69","62.07","78","44","63.93","23.35","19.84","2.6582","2001-05-28","18.30","18.59","MJ","6'00","L","2019","ANA (2019) - #29","ANA","ANA",""
"WHL","Jake Kryski","39136/jake-kryski","F","2019","DY+3","41","0.5610","0.3171","0.8781","12","11","4","23","7","6","6","13","","","","","","","0.00","19","46","1.1220","63.89","52.78","38","26","59.38","12.36","16.23","3.2453","1998-03-08","21.52","21.81","CGY","5'11","L","2016","","","",""
"WHL","Zack Andrusiak","39993/zack-andrusiak","F","2019","DY+3","63","0.5873","0.2857","0.8730","29","8","5","37","8","10","3","18","","","","","","","0.00","38","64","1.0159","67.27","67.27","59","51","53.64","3.64","19.81","2.6917","1998-07-10","21.18","21.48","EVT/SEA","5'11","L","2016","","","",""
"QMJHL","Arnaud Durandeau","40747/arnaud-durandeau","F","2019","DY+2","68","0.6471","0.2206","0.8677","27","17","9","44","11","4","5","15","163","16.56","40","27.50","209","18.18","3.07","38","73","1.0735","74.58","64.41","69","39","63.89","- 1.91","17.46","2.9810","1999-01-14","20.67","20.96","HAL","6'00","L","2017","NYI (2017) - #165","NYI","NYI","pick224.com/images/40747_arnaud-durandeau2019.png"
"OHL","Austen Keating","41123/austen-keating","F","2019","DY+2","68","0.6912","0.1765","0.8677","16","31","20","47","6","6","8","12","113","14.16","34","17.65","155","14.19","2.28","22","89","1.3088","79.66","37.29","91","30","75.21","12.53","18.50","2.9097","1999-03-07","20.52","20.82","OTT","6'00","L","2017","","","","pick224.com/images/41123_austen-keating2019.png"
"WHL","Max Gerlach","39355/max-gerlach","F","2019","DY+3","68","0.5441","0.3235","0.8676","27","10","8","37","15","7","7","22","","","","","","","0.00","42","74","1.0882","62.71","71.19","63","50","55.75","- 3.67","18.15","2.8687","1998-04-04","21.45","21.74","SAS","5'09","R","2016","","","",""
"WHL","Jake Leschyshyn","41152/jake-leschyshyn","F","2019","DY+2","68","0.5588","0.3088","0.8676","22","16","15","38","16","5","3","21","","","","","","","0.00","40","81","1.1912","64.41","64.41","76","57","57.14","1.23","20.28","2.7411","1999-03-10","20.51","20.81","LET/REG","5'11","L","2017","VGK (2017) - #62","VGK","VGK",""
"OHL","Philip Tomasino","45057/philip-tomasino","F","2019","DY","67","0.6716","0.1940","0.8656","30","15","13","45","4","9","1","13","168","17.86","32","12.50","200","17.00","2.99","34","72","1.0746","77.59","58.62","80","40","66.67","5.32","16.20","3.2065","2001-07-28","18.13","18.43","NIAG","6'00","R","2019","NSH (2019) - #24","NSH","NSH","pick224.com/images/45057_philip-tomasino2019.png"
"QMJHL","Maxime Trepanier","41602/maxim-trepanier","F","2019","DY+2","37","0.5946","0.2703","0.8649","14","8","7","22","4","6","1","10","71","19.72","27","14.81","99","18.18","2.68","18","40","1.0811","68.75","56.25","36","29","55.38","4.54","17.98","2.8858","1999-05-15","20.33","20.63","HAL/GAT","5'11","L","2017","","","","pick224.com/images/41602_maxim-trepanier2019.png"
"QMJHL","Philipp Kurashev","42349/philipp-kurashev","F","2019","DY+1","59","0.5254","0.3390","0.8644","20","11","7","31","9","11","7","20","167","11.98","52","17.31","228","12.72","3.86","29","65","1.1017","60.78","56.86","56","52","51.85","7.05","21.50","2.4122","1999-10-12","19.93","20.22","QUE","5'11","L","2018","CHI (2018) - #120","CHI","CHI","pick224.com/images/42349_philipp-kurashev2019.png"
"WHL","Gary Haden","40813/gary-haden","F","2019","DY+2","64","0.6250","0.2344","0.8594","23","17","8","40","7","8","1","15","","","","","","","0.00","31","65","1.0156","72.73","54.55","63","40","61.17","6.89","17.93","2.9289","1999-01-23","20.64","20.94","MH/SAS","5'10","L","2017","","","",""
"QMJHL","Raphael Lavoie","44018/raphael-lavoie","F","2019","DY","62","0.6613","0.1935","0.8548","24","17","11","41","7","5","8","12","161","14.91","42","16.67","206","15.53","3.32","32","73","1.1774","77.36","58.49","71","37","65.74","- 0.43","18.16","2.8784","2000-09-25","18.97","19.27","HAL","6'04","R","2019","EDM (2019) - #38","EDM","EDM","pick224.com/images/44018_raphael-lavoie2019.png"
"OHL","Serron Noel","43839/serron-noel","F","2019","DY+1","68","0.6618","0.1912","0.8530","25","20","11","45","5","8","6","13","116","21.55","44","11.36","176","19.32","2.59","34","81","1.1912","77.59","51.72","81","64","55.86","- 0.24","19.99","2.8249","2000-08-08","19.10","19.40","OSH","6'05","R","2018","FLA (2018) - #34","FLA","FLA","pick224.com/images/43839_serron-noel2019.png"
"OHL","Joseph Garreffa","42084/joseph-garreffa","F","2019","DY+2","68","0.6029","0.2500","0.8529","27","14","9","41","5","12","19","17","174","15.52","47","10.64","223","14.35","3.28","32","87","1.2794","70.69","55.17","68","82","45.33","0.08","21.05","2.4730","1999-08-09","20.10","20.39","KIT","5'07","L","2017","","","","pick224.com/images/42084_joseph-garreffa2019.png"
"OHL","Bradley Chenier","40791/bradley-chenier","F","2019","DY+2","61","0.5082","0.3443","0.8525","20","11","7","31","8","13","3","21","155","12.90","41","19.51","206","14.56","3.38","30","65","1.0656","59.62","53.85","53","59","47.32","3.13","19.62","2.7572","1999-01-20","20.65","20.95","NB","5'11","L","2017","","","","pick224.com/images/40791_bradley-chenier2019.png"
"OHL","Kyle Maksimovich","39150/kyle-maksimovich","F","2019","DY+3","67","0.5672","0.2836","0.8508","23","15","15","38","10","9","6","19","137","16.79","44","22.73","188","18.62","2.81","35","81","1.2090","66.67","57.89","74","53","58.27","2.86","18.95","2.8353","1998-03-10","21.51","21.81","ER/OTT","5'09","L","2016","","","","pick224.com/images/39150_kyle-maksimovich2019.png"
"OHL","Lucas Chiodo","40470/lucas-chiodo","F","2019","DY+2","67","0.6567","0.1940","0.8507","24","20","9","44","4","9","11","13","128","18.75","29","13.79","161","18.01","2.40","29","79","1.1791","77.19","49.12","74","35","67.89","12.77","17.52","3.0163","1998-10-31","20.88","21.17","BAR/OTT","5'06","L","2017","","","","pick224.com/images/40470_lucas-chiodo2019.png"
"QMJHL","Jan Drozg","41300/jan-drozg","F","2019","DY+2","60","0.4667","0.3833","0.8500","12","16","6","28","9","14","5","23","116","10.34","55","16.36","176","11.93","2.93","21","62","1.0333","54.90","41.18","47","76","38.21","6.63","19.51","2.6142","1999-04-01","20.46","20.75","SHA","6'02","R","2017","PIT (2017) - #152","PIT","PIT","pick224.com/images/41300_jan-drozg2019.png"
"WHL","Vince Loschiavo","39246/vince-loschiavo","F","2019","DY+3","63","0.5079","0.3333","0.8412","22","10","3","32","15","6","6","21","","","","","","","0.00","37","62","0.9841","60.38","69.81","49","40","55.06","- 4.24","16.88","2.9900","1998-03-21","21.48","21.78","EDM","6'02","R","2016","","","",""
"WHL","Kirby Dach","44344/kirby-dach","F","2019","DY","62","0.5968","0.2419","0.8387","21","16","7","37","3","12","11","15","","","","","","","0.00","25","73","1.1774","71.15","46.15","63","46","57.80","0.27","18.89","2.8182","2001-01-21","18.65","18.94","SAS","6'04","R","2019","CHI (2019) - #3","CHI","CHI",""
"OHL","Ivan Lodnia","42178/ivan-lodnia","F","2019","DY+2","41","0.6829","0.1463","0.8292","16","12","7","28","1","5","4","6","136","11.76","40","2.50","182","9.34","4.44","17","45","1.0976","82.35","50.00","48","25","65.75","1.62","19.22","2.5891","1999-08-31","20.04","20.33","NIAG","6'00","R","2017","MIN (2017) - #85","MIN","MIN","pick224.com/images/42178_ivan-lodnia2019.png"
"OHL","MacKenzie Entwistle","41952/mackenzie-entwistle","F","2019","DY+2","57","0.6316","0.1930","0.8246","21","15","7","36","8","3","1","11","127","16.54","45","17.78","179","16.76","3.14","30","57","1.0000","76.60","61.70","65","54","54.62","- 0.88","19.79","2.6057","1999-07-14","20.17","20.46","GUE/HAM","6'03","R","2017","ARI (2017) - #69","ARI","CHI","pick224.com/images/41952_mackenzie-entwistle2019.png"
"WHL","Jake Elmer","40640/jake-elmer","F","2019","DY+2","68","0.6912","0.1324","0.8236","28","19","11","47","4","5","6","9","","","","","","","0.00","39","81","1.1912","83.93","57.14","67","41","62.04","6.34","17.91","3.1536","1998-12-31","20.71","21.00","LET","6'01","R","2017","","","NYR",""
"OHL","Evan Bouchard","42382/evan-bouchard","D","2019","DY+1","45","0.4444","0.3778","0.8222","9","11","5","20","6","11","8","17","137","6.57","57","10.53","201","7.96","4.47","16","53","1.1778","54.05","40.54","64","40","61.54","6.29","26.73","1.9950","1999-10-20","19.90","20.20","LDN","6'02","R","2018","EDM (2018) - #10","EDM","EDM","pick224.com/images/42382_evan-bouchard2019.png"
"QMJHL","Julien Tessier","39330/julien-tessier","F","2019","DY+3","61","0.4754","0.3443","0.8197","14","15","7","29","8","13","7","21","137","10.22","34","23.53","173","12.72","2.84","22","64","1.0492","58.00","44.00","48","65","42.48","5.48","19.60","2.5090","1998-04-01","21.46","21.75","VDO","5'11","L","2016","","","","pick224.com/images/39330_julien-tessier2019.png"
"WHL","Ryan Hughes","42019/ryan-hughes","F","2019","DY+2","61","0.4918","0.3279","0.8197","18","12","12","30","12","8","7","20","","","","","","","0.00","30","69","1.1311","60.00","60.00","57","41","58.16","- 2.81","16.92","2.9070","1999-07-27","20.13","20.43","SAS/POR","5'08","L","2017","","","",""
"WHL","Eli Zummack","43105/eli-zummack","F","2019","DY+1","61","0.5246","0.2951","0.8197","12","20","8","32","2","16","7","18","","","","","","","0.00","15","68","1.1148","64.00","28.00","64","46","58.18","3.73","18.83","2.7692","2000-03-22","19.48","19.78","SPO","5'09","R","2018","","","",""
"OHL","Matej Pekar","42848/matej-pekar","F","2019","DY+1","33","0.5152","0.3030","0.8182","7","10","5","17","3","7","0","10","67","10.45","27","11.11","111","12.61","3.36","14","36","1.0909","62.96","37.04","29","26","52.73","- 1.12","20.13","2.7994","2000-02-10","19.60","19.89","BAR","6'00","L","2018","BUF (2018) - #94","BUF","BUF","pick224.com/images/42848_matej-pekar2019.png"
"QMJHL","Yaroslav Alexeyev","40765/yaroslav-alexeyev","F","2019","DY+2","65","0.5231","0.2923","0.8154","21","13","10","34","10","9","4","19","118","17.80","21","47.62","147","24.49","2.26","36","73","1.1231","64.15","58.49","65","32","67.01","6.20","16.95","3.1584","1999-01-17","20.66","20.96","BAC","5'09","L","2017","","","","pick224.com/images/40765_yaroslav-alexeyev2019.png"
"QMJHL","Benoit-Olivier Groulx","42827/benoit-olivier-groulx","F","2019","DY+1","65","0.5231","0.2923","0.8154","17","17","17","34","14","5","8","19","125","13.60","48","29.17","180","17.22","2.77","31","80","1.2308","64.15","58.49","69","33","67.65","1.44","17.82","2.8491","2000-02-06","19.61","19.90","HAL","6'02","L","2018","ANA (2018) - #54","ANA","ANA","pick224.com/images/42827_benoit-olivier-groulx2019.png"
"OHL","Jan Jenik","43971/jan-jenik","F","2019","DY+1","27","0.7037","0.1111","0.8148","12","7","5","19","1","2","3","3","63","19.05","17","5.88","81","16.05","3.00","13","30","1.1111","86.36","59.09","32","30","51.61","12.53","20.72","2.3594","2000-09-15","19.00","19.29","HAM","6'01","L","2018","ARI (2018) - #65","ARI","ARI","pick224.com/images/43971_jan-jenik2019.png"
"WHL","Josh Brook","41815/josh-brook","D","2019","DY+2","59","0.3729","0.4407","0.8136","8","14","16","22","8","18","10","26","","","","","","","0.00","16","75","1.2712","45.83","33.33","83","60","58.04","14.71","26.44","1.8847","1999-06-17","20.24","20.54","MJ","6'01","R","2017","MTL (2017) - #56","MTL","MTL",""
"QMJHL","Alexander Khovanov","43246/alexander-khovanov","F","2019","DY+1","64","0.5313","0.2813","0.8126","18","16","6","34","7","11","15","18","131","13.74","41","17.07","175","14.29","2.73","25","74","1.1563","65.38","48.08","58","39","59.79","7.85","17.75","2.8000","2000-04-12","19.43","19.72","MON","5'11","L","2018","MIN (2018) - #86","MIN","MIN","pick224.com/images/43246_alexander-khovanov2019.png"
"OHL","Matthew Strome","40688/matthew-strome","F","2019","DY+2","68","0.4412","0.3676","0.8088","18","12","11","30","10","15","11","25","149","12.08","48","20.83","203","13.79","2.99","28","79","1.1618","54.55","50.91","63","77","45.00","2.47","21.01","2.3513","1999-01-06","20.69","20.99","HAM","6'04","L","2017","PHI (2017) - #106","PHI","PHI","pick224.com/images/40688_matthew-strome2019.png"
"OHL","Sean Durzi","40443/sean-durzi","D","2019","DY+2","35","0.5143","0.2857","0.8000","6","12","4","18","4","6","4","10","74","8.11","30","13.33","108","10.19","3.09","11","37","1.0571","64.29","35.71","59","31","65.56","12.73","24.79","2.0056","1998-10-21","20.90","21.19","GUE/OS","6'00","R","2017","TOR (2018) - #52","TOR","LAK","pick224.com/images/40443_sean-durzi2019.png"
"OHL","Ty Dellandrea","43768/ty-dellandrea","F","2019","DY+1","60","0.6667","0.1333","0.8000","20","20","7","40","2","6","3","8","125","16.00","58","3.45","196","11.22","3.27","22","63","1.0500","83.33","45.83","68","94","41.98","2.07","20.89","2.5376","2000-07-21","19.15","19.44","FLNT","6'01","R","2018","DAL (2018) - #13","DAL","DAL","pick224.com/images/43768_ty-dellandrea2019.png"
"QMJHL","Gabriel Fortier","42828/gabriel-fortier","F","2019","DY+1","68","0.6618","0.1324","0.7942","28","17","16","45","4","5","9","9","170","16.47","21","19.05","208","16.83","3.06","35","83","1.2206","83.33","59.26","88","49","64.23","2.73","19.49","2.6254","2000-02-06","19.61","19.90","BAC","5'10","L","2018","TBL (2018) - #59","TBL","TBL","pick224.com/images/42828_gabriel-fortier2019.png"
"WHL","Ryan Jevne","40101/ryan-jevne","F","2019","DY+3","63","0.4762","0.3175","0.7937","21","9","4","30","7","13","10","20","","","","","","","0.00","32","68","1.0794","60.00","56.00","52","55","48.60","1.35","18.59","2.7672","1998-08-04","21.11","21.41","MH","5'09","R","2016","","","",""
"WHL","James Hamblin","41493/james-hamblin","F","2019","DY+2","67","0.4776","0.3134","0.7910","18","14","13","32","12","9","7","21","","","","","","","0.00","33","77","1.1493","60.38","56.60","62","48","56.36","15.86","18.17","2.8086","1999-04-27","20.38","20.68","MH","5'09","L","2017","","","",""
"WHL","Cole Fonstad","43318/cole-fonstad","F","2019","DY+1","67","0.6119","0.1791","0.7910","24","17","13","41","5","7","7","12","","","","","","","0.00","29","73","1.0896","77.36","54.72","72","37","66.06","- 0.76","16.90","2.8090","2000-04-24","19.39","19.69","PA","5'10","L","2018","MTL (2018) - #128","MTL","MTL",""
"OHL","Rickard Hugg","40770/rickard-hugg","F","2019","DY+2","62","0.5806","0.2097","0.7903","24","12","10","36","7","6","12","13","138","17.39","41","17.07","186","17.74","3.00","33","73","1.1774","73.47","63.27","61","55","52.59","12.50","20.16","2.4483","1999-01-18","20.66","20.95","KIT","5'10","L","2017","","","","pick224.com/images/40770_rickard-hugg2019.png"
"OHL","Ryan Suzuki","44868/ryan-suzuki","F","2019","DY","65","0.4923","0.2923","0.7846","15","17","12","32","8","11","9","19","99","15.15","47","17.02","152","16.45","2.34","25","75","1.1538","62.75","45.10","62","52","54.39","11.16","19.18","2.5987","2001-05-28","18.30","18.59","BAR","6'01","L","2019","CAR (2019) - #28","CAR","CAR","pick224.com/images/44868_ryan-suzuki2019.png"
"WHL","Milos Roman","42432/milos-roman","F","2019","DY+1","59","0.3729","0.4068","0.7797","9","13","11","22","17","7","2","24","","","","","","","0.00","27","60","1.0169","47.83","56.52","53","29","64.63","5.28","18.57","2.5743","1999-11-06","19.86","20.15","VAN","5'11","L","2018","CGY (2018) - #122","CGY","CGY",""
"WHL","Taylor Ross","39013/taylor-ross","F","2019","DY+3","68","0.6029","0.1765","0.7794","24","17","13","41","10","2","3","12","","","","","","","0.00","34","69","1.0147","77.36","64.15","82","37","68.91","17.29","17.99","2.5996","1998-02-20","21.57","21.86","LET","6'01","L","2016","","","",""
"QMJHL","Mathias Laferriere","43634/mathias-laferriere","F","2019","DY+1","68","0.5588","0.2206","0.7794","19","19","11","38","8","7","9","15","139","13.67","49","16.33","190","14.74","2.79","28","74","1.0882","71.70","50.94","72","49","59.50","1.14","18.30","2.6036","2000-06-27","19.22","19.51","CAP","6'02","R","2018","STL (2018) - #169","STL","STL","pick224.com/images/43634_mathias-laferriere2019.png"
"WHL","Connor Zary","45186/connor-zary","F","2019","DY-1","63","0.5556","0.2222","0.7778","16","19","13","35","6","8","3","14","","","","","","","0.00","24","67","1.0635","71.43","44.90","57","42","57.58","11.32","19.43","2.4997","2001-09-25","17.97","18.27","KAM","6'00","L","2020","","","",""
"OHL","Adam Boqvist","43871/adam-boqvist","D","2019","DY+1","54","0.4444","0.3333","0.7777","12","12","13","24","8","10","5","18","90","13.33","58","13.79","149","13.42","2.76","20","60","1.1111","57.14","47.62","71","54","56.80","0.40","23.19","2.0121","2000-08-15","19.08","19.38","LDN","6'00","R","2018","CHI (2018) - #8","CHI","CHI","pick224.com/images/43871_adam-boqvist2019.png"
